match id,team1,team1_id,team1_roster_ids,team2,team2_id,team2_roster_ids,winner,winner_id,toss winner,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,team_count_50runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,winner_01,team_winp_last14,team_avg_bowling_last15,team_avg_balls_faced_last15,team_count_4runs_last15,team_count_6runs_last15,team_avg_strike_rate_last15,team_avg_runs_last15,team_runs_consistency_last15,team_rating,team_avg_win_by_runs_last_n,team_avg_win_by_wickets_last_n,team_weighted_avg_win_amount
9299345,Ka,195,7753696.0:173277.0:2436125.0:1872198.0:7753605.0:3330725.0:8246573.0:4038873.0:2159618.0:3081147.0:1670297.0,Nl,237,7507408.0:8737329.0:1633813.0:5562962.0:7507429.0:8487380.0:4908532.0:5604738.0:7634192.0:6722540.0:4908518.0,Nl,237,Ka,bat,Ga Cb Gd Ni,Nairobi,2022-08-28,day match,Nl tr of Ka,2022,4913,1.0,0.0,131.5,1,0.013806433798149937,0.20818749048851018,0.006493506493506494,0.07692307692307693,0.25,0.009227050019838158,0.0558659217877095,0.07233081834893913,0.9472882388787325,0.2777777777777778,0.3488372093023256,0.3024193548387097
9085131,Ye,10618,1762060.0:6718326.0:3294444.0:6381962.0:6460614.0:6095508.0:5367676.0:5361166.0:8050160.0:4527942.0:8027396.0,De,6698,1637320.0:2433640.0:325814.0:4170186.0:6718788.0:3991700.0:2872225.0:8146998.0:4613580.0:7288490.0:6005866.0,De,6698,De,field,Qs Pk Cd,Chesterfield,2022-06-18,day match,Vy Bt,2022,1511,0.9166666666666666,50.0,,1,1.0,0.6810186132133361,1.1675347222222223,1.173913043478261,1.7818181818181817,0.9738960460972526,0.8671113899805157,0.9804929426847793,1.1715727502102606,2.4285714285714284,0.8043478260869565,2.1482176360225136
9087084,Si La,69,7200598.0:4403531.0:3260564.0:5490582.0:2398346.0:3061225.0:5490666.0:4365878.0:7968225.0:5490638.0:4403573.0,Aa,27,1539236.0:37351.0:1907163.0:2275195.0:2275097.0:6249256.0:1611364.0:3535853.0:2181157.0:3429236.0:2018001.0,Aa,27,Aa,field,Ph Sm,Perth,2022-10-25,night match,Si La tr of Aa,2022/23,23841,0.55,20.0,151.375,1,0.8904885893705008,0.5369543838414402,0.7496768634209392,0.7272727272727273,0.5037037037037037,0.9140769380393777,0.8239049785812376,0.7624830684645565,1.0105177993527508,1.1402439024390243,0.8351648351648352,1.0578635014836795
9262021,Ja Ts,36098,4690258.0:3761246.0:5742470.0:4690104.0:5744780.0:1613898.0:1594319.0:5509524.0:2036649.0:4239794.0:3023383.0,St Ks ad Ns Ps,38814,363047.0:3023320.0:7494668.0:1942317.0:6401800.0:360086.0:2294823.0:4171691.0:9061135.0:6706062.0:4019259.0,Ja Ts,36098,St Ks ad Ns Ps,field,Wr Pk Be St Ks,Basseterre,2022-08-31,night match,Cn Pr Le,2022,4045,0.6363636363636364,50.0,157.46666666666667,0,0.6058814836707551,2.60480572597137,1.1583011583011582,1.1007751937984496,1.1717171717171717,1.0514809842804955,0.8615185465829545,0.846486624664213,1.1414514145141452,5.888888888888889,0.38181818181818183,3.110091743119266
9377248,Wt Is,41,4690258.0:2436405.0:2331475.0:4230127.0:5742470.0:4739552.0:5744850.0:3150720.0:2740408.0:3715697.0:3468870.0,Sh Aa,34,2654014.0:1884973.0:2231928.0:2252452.0:4203499.0:3057312.0:4874820.0:1858961.0:2658445.0:3851518.0:2654028.0,Sh Aa,34,Sh Aa,field,St Pk Cn,Centurion,2023-03-26,day match,Wt Is tr of Sh Aa,2022/23,6327,0.5333333333333333,40.0,168.125,1,0.7198039215686275,0.878394233992625,0.888781896966779,0.6926229508196722,1.65,0.9963414691139982,0.8810397104851331,0.9484461776656572,0.7991341991341991,0.38493723849372385,0.6973684210526316,0.4148802017654477
9077025,Fe Bl,47529,3849663.0:363173.0:4403419.0:393014.0:393182.0:6930230.0:360086.0:2875368.0:6818776.0:6149268.0:6529354.0,Ca Vs,40298,3758565.0:8129680.0:1965151.0:313809.0:62432.0:1613919.0:6965272.0:4731628.0:392888.0:2316327.0:6528668.0,Fe Bl,47529,Ca Vs,field,Se Ba Nl Sm Mr,Dhaka,2022-02-14,night match,Bh Pr Le,2021/22,14188,0.16666666666666666,50.0,133.33333333333334,0,1.1230973843653023,0.6463321535151643,0.8201058201058201,0.6907216494845361,0.68,0.9937500533295515,0.6026623897353649,0.5272882034004053,0.9162803381510772,0.49230769230769234,0.7916666666666666,0.5150078988941549
9407789,Ds Sr Gs,48936,2654014.0:4223883.0:3057312.0:2157770.0:4887336.0:4166882.0:4739580.0:2294823.0:1874081.0:3818282.0:3231437.0,Pa Cs,48929,4685568.0:4403531.0:3406717.0:2231928.0:319948.0:2486896.0:3747764.0:4239794.0:4888414.0:3513362.0:6496482.0,Ds Sr Gs,48936,Pa Cs,field,St Pk Cn,Centurion,2023-02-05,day/night match,S0,2022/23,6327,0.6666666666666666,0.0,158.125,0,0.5689374907640018,0.9886807572873884,0.93875,0.7225130890052356,1.4155844155844155,0.951578905282818,0.8413187319000403,1.0033928094939764,1.0006234413965087,1.1052631578947367,0.8333333333333333,1.011494252873563
9680306,Be Ky,49657,8438926.0:3585350.0:2104409.0:5490666.0:5490624.0:3459623.0:348361.0:4857838.0:2296195.0:2270519.0:6818776.0,Ja Ks,47501,2286472.0:5490582.0:6818622.0:8067002.0:298612.0:2252452.0:2523205.0:1634611.0:7968225.0:5551062.0:6686658.0,Be Ky,49657,Ja Ks,field,R Pa Sm Co,Colombo,2023-08-17,night match,La Pr Le,2023,7041,0.8,100.0,133.26666666666668,0,0.7051943584451325,0.8300647088103534,0.9317038102084831,0.601063829787234,0.7865168539325843,0.8513107553034989,0.8529411764705881,0.924272754104783,0.7488703923900119,0.0647887323943662,0.43396226415094336,0.0982066609735269
9684800,Tl Nu,15301,5038018.0:7341942.0:3339160.0:8059029.0:7341704.0:5038046.0:7341186.0:9245319.0:4118309.0:4149158.0:7758638.0:5618038.0,Ma Ph,13957,7883588.0:4760328.0:5765934.0:5959834.0:8228044.0:6598556.0:9455417.0:4859490.0:8118914.0:7581244.0:5119680.0,Ma Ph,13957,Tl Nu,bat,Au Ct Ay Dn,Dehra Dun,2023-10-25,day/night match,Sd Mq Ai Ty,2023/24,22350,1.1,0.0,135.375,1,1.5007994883274705,3.8721003134796232,1.849056603773585,1.4166666666666667,2.0294117647058822,1.1162978925876785,0.8767720828789531,0.8438877826936295,1.0805759803921569,2.1136363636363633,2.183673469387755,2.1434782608695655
9076969,Fe Bl,47529,3849663.0:363173.0:2875368.0:393014.0:6930230.0:360086.0:4403419.0:393182.0:6818776.0:6149268.0:6529354.0,St Ss,45072,319948.0:2662491.0:1884672.0:74087.0:3850944.0:2308928.0:2875389.0:6928802.0:3108958.0:3127683.0:8446388.0,Fe Bl,47529,St Ss,field,St Il Ct Sm,Sylhet,2022-02-08,night match,Bh Pr Le,2021/22,10961,0.25,0.0,156.75,0,72.43,7.108016304347828,1.4678030303030303,1.558139534883721,1.619047619047619,1.0714673865143347,0.7610016694490818,0.6362980249102586,1.069154068832422,5.6,1.2666666666666666,3.8666666666666663
9457545,St Ss,45072,4403419.0:5516720.0:6930230.0:4879426.0:392216.0:1594319.0:1634611.0:7976653.0:392062.0:2036649.0:8144429.0,Rr Rs,35790,6930580.0:2104332.0:5831622.0:298612.0:5736016.0:2437049.0:8127321.0:7866522.0:2875368.0:8131255.0:6486416.0,Rr Rs,35790,Rr Rs,field,St Il Ct Sm,Sylhet,2023-01-27,day/night match,Bh Pr Le,2022/23,10961,0.8,0.0,163.25,1,0.7536574552977686,1.113774515426081,0.6287683031869078,0.7684210526315789,0.7843137254901961,1.106223630917222,0.9139848093336465,0.9682317758014619,0.9321682464454975,0.16346153846153846,2.0666666666666664,0.3304093567251462
9433906,St,9701,6139370.0:7694581.0:3294444.0:3239102.0:4817000.0:2535420.0:5288226.0:3252395.0:3546297.0:3913475.0:9344117.0,Sy,9876,6282856.0:1798705.0:2089079.0:4640824.0:7672657.0:3851658.0:3573723.0:2022957.0:2790675.0:4433120.0:7276380.0,St,9701,Sy,field,En Bm,Birmingham,2023-07-15,day match,Vy Bt,2023,1161,0.5555555555555556,40.0,166.26666666666668,0,1.2457860337117304,0.8871522996419717,0.9112328767123288,0.7219917012448133,0.7698412698412699,0.7937627594762566,0.8210111750559026,0.8750953146866208,0.8799024588498272,0.6174957118353345,1.565217391304348,0.6868044515103339
9290938,An,293,5554212.0:6818622.0:6450576.0:3668356.0:181404.0:5554254.0:5554282.0:2228386.0:5554142.0:6818776.0:6819238.0,Si La,69,7200598.0:4403531.0:5490582.0:2420760.0:3061225.0:2398346.0:5490666.0:4365878.0:7968225.0:5508488.0:5551062.0,Si La,69,Si La,field,Sh Ct Sm,Sharjah,2022-09-03,night match,Si La tr of Ud Ab Es,2022,5949,0.5384615384615384,0.0,133.8,1,1.3892672296377009,5.194726166328599,0.5661467359907568,0.45410628019323673,0.684931506849315,0.8385524574856956,0.652011943297243,0.8213762082788527,1.2185929648241205,2.8716216216216215,0.5384615384615384,2.428832116788321
9152352,Nw Zd,48,1585457.0:6718326.0:5764576.0:2672214.0:2486896.0:2288789.0:3083632.0:3519011.0:3913475.0:3456424.0:6718396.0,Sd,223,4702648.0:1627058.0:2904824.0:178443.0:2920889.0:6112406.0:2904775.0:4613580.0:2904803.0:4702774.0:5258070.0,Nw Zd,48,Sd,field,Ge Ct Cb Gd Rn Pe Eh,Edinburgh,2022-07-27,day match,Nw Zd tr of Sd,2022,1672,2.5,100.0,149.0,0,3.1090476190476193,2.813039309683605,1.8983700862895494,2.2291666666666665,3.4210526315789473,1.203120439085033,1.200798339073998,1.226099065317807,1.4694850603941512,22.59090909090909,2.130434782608696,14.1875
9084837,Dm,6838,3293520.0:7651650.0:6257698.0:3490108.0:4174932.0:3622807.0:2100524.0:6402374.0:3218340.0:3216569.0:7089858.0,Ye,10618,1762060.0:6718326.0:2157770.0:6381962.0:6095508.0:3620742.0:5367676.0:1711492.0:6347256.0:8050160.0:4527942.0,Ye,10618,Dm,bat,Hy Ls,Leeds,2022-06-03,day/night match,Vy Bt,2022,1266,0.75,100.0,162.80769230769232,1,0.8369813041495668,0.5511677761480311,0.9527702089009991,0.9420289855072463,0.573170731707317,1.04006809296339,0.9394468085106381,0.8193448643191719,0.9423126448622199,0.7174721189591078,1.0952380952380951,0.7361601884570081
9087063,Pn,62,2263736.0:2437021.0:1637320.0:3364234.0:6460614.0:8180570.0:2437049.0:3459623.0:7507303.0:8131255.0:8106629.0,Ia,55,2954769.0:238727.0:1776627.0:3125562.0:3882850.0:4377610.0:210328.0:184960.0:3373285.0:2282125.0:7881845.0,Ia,55,Ia,field,Me Ct Gd,Melbourne,2022-10-23,night match,Pn tr of Aa,2022/23,440,0.92,66.67,165.53333333333333,1,0.671772093735641,0.6760118043844857,1.042234332425068,0.927536231884058,0.8828125,0.8947794692076928,0.9344491722775142,0.9728788277505276,0.794578083237877,0.4654654654654655,0.9611650485436893,0.5117967332123412
9587066,Ja Ts,36098,4690258.0:5744780.0:3023376.0:1613898.0:1594319.0:4690104.0:5509524.0:3150720.0:2036649.0:9266193.0:5471948.0,To Kt Rs,36126,1585457.0:1613919.0:4230127.0:1613926.0:1934099.0:6496412.0:3715697.0:6489846.0:7759443.0:8851030.0:9061135.0,To Kt Rs,36126,To Kt Rs,field,Bn La Sm Ta Td,Tarouba,2023-09-09,night match,Cn Pr Le,2023,14300,0.6666666666666666,25.0,140.375,1,1.1627906976744187,1.3275829203202436,0.9295774647887324,0.990909090909091,0.5918367346938775,0.9714628666896782,0.8638642194592461,0.8862913178953895,1.0207925636007826,1.1343750000000001,0.5319148936170213,1.0806451612903227
8887857,Sy Ss,33956,7620283.0:7869987.0:4002340.0:41740.0:34061.0:7880018.0:2790675.0:8146998.0:4756982.0:1905966.0:49496.0,Be Ht,33921,7620269.0:2286472.0:5515922.0:3651472.0:5786766.0:3114803.0:4967738.0:2633196.0:3890984.0:4132295.0:5419546.0,Sy Ss,33956,Be Ht,field,Be Ct Gd Wa Be,Brisbane,2022-01-19,day match,Bg Bh Le,2021/22,1476,0.7272727272727273,66.67,164.0,0,2.6909029421711192,1.4378119189744591,0.6329113924050633,0.5743589743589743,0.6818181818181818,0.9550121062825064,0.8690378476972184,0.9821851127555778,1.2046565104915203,2.931623931623932,1.3617021276595744,2.5999999999999996
9433710,Le,8182,4685568.0:2162782.0:2827327.0:2672214.0:2450895.0:82228.0:1837205.0:4425224.0:8055417.0:4012203.0:3312364.0,De,6698,2433640.0:7295028.0:8180570.0:325814.0:4170186.0:6718788.0:3991700.0:4517246.0:6060844.0:6005866.0:8907338.0,Le,8182,De,field,Od Td Mr,Manchester,2023-06-23,day/night match,Vy Bt,2023,538,2.4285714285714284,100.0,150.06666666666666,0,0.7811303415530708,0.33295593102247,1.7215189873417722,1.5782312925170068,1.7413793103448276,0.9682253809266783,1.2639952857984678,1.385022290035184,0.9399753997539976,0.6996587030716722,1.131578947368421,0.7633365664403491
9128713,Rl Cs Be,30393,1776627.0:313809.0:5765934.0:2275195.0:210328.0:5972868.0:8117990.0:5490666.0:2733380.0:2018001.0:6586824.0,Ss Hd,36014,7491294.0:1945355.0:3127354.0:4203499.0:4230127.0:3693654.0:2642751.0:7860439.0:2282125.0:8725709.0:6819238.0,Rl Cs Be,30393,Rl Cs Be,bat,We Sm Mi,Mumbai,2022-05-08,day/night match,In Pr Le,2022,5004,1.3076923076923077,50.0,168.4,0,1.3255813953488373,1.5122797994085122,1.2542772861356932,1.430939226519337,1.1162790697674418,1.0062955518350738,1.0746957572726514,1.223122202679591,1.1151571739807036,7.842105263157896,0.8360655737704918,3.0670391061452515
9680271,Ja Ks,47501,7882328.0:6818622.0:2286472.0:8067002.0:298612.0:2252452.0:2523205.0:1634611.0:7968225.0:5551062.0:6686658.0,Ge Ts,49650,2398346.0:4381761.0:2659243.0:393014.0:3061225.0:8504782.0:1881193.0:6471870.0:3497171.0:5490638.0:2654028.0,Ge Ts,49650,Ja Ks,bat,R Pa Sm Co,Colombo,2023-08-13,day match,La Pr Le,2023,7041,2.25,100.0,139.13333333333333,1,1.693562481794349,0.7512682551883167,1.1335914811229428,1.193798449612403,1.7555555555555555,1.1723798478731957,1.3300590153750584,1.3191024385250245,1.2522334723049433,3.622448979591837,3.533333333333333,3.6141975308641974
9433612,Le,8182,4685568.0:2162782.0:2450895.0:1837205.0:2672214.0:4425224.0:8055417.0:2827327.0:4012203.0:3312364.0:7068858.0,We,10576,3298427.0:7773338.0:3519011.0:3681957.0:7671313.0:2922611.0:5320118.0:4533682.0:6005838.0:7661996.0:6240632.0,We,10576,Le,bat,Cy Gd Nw Rd Wr,Worcester,2023-06-20,day/night match,Vy Bt,2023,1525,1.3333333333333333,75.0,166.04545454545453,1,1.3892672296377009,0.43268953588930525,1.2666195190947667,1.1899441340782122,1.2753623188405796,0.9583430584331878,1.1159867815157918,1.1958442025012916,1.0031504331845629,0.8951965065502182,1.9545454545454544,1.0154838709677418
9051209,Id Ud,40578,7507254.0:8489480.0:1482998.0:7960847.0:5553890.0:3459623.0:2437091.0:7507317.0:3035311.0:2752966.0:7860404.0,Mn Ss,44904,1637320.0:2263736.0:8738631.0:5017144.0:6249256.0:2157770.0:2231928.0:2695468.0:3137714.0:284339.0:8427978.0,Mn Ss,44904,Id Ud,bat,Gi Sm Le,Lahore,2022-02-20,night match,Pn Sr Le,2021/22,3828,0.14285714285714285,50.0,167.35,1,0.5512127686313938,0.31259243608704834,0.3802256138022561,0.24581005586592178,0.574468085106383,0.9169071706517896,0.5450927801991167,0.5069595790568343,0.727792436235708,0.12083333333333333,1.3783783783783783,0.1822985468956407
9271723,Ge Gs,47494,6517118.0:4403531.0:4932864.0:2214792.0:1627450.0:1594319.0:2567088.0:7520344.0:305143.0:6686658.0:3008179.0,Co Ss,47487,3008291.0:2104409.0:5490582.0:348361.0:6347256.0:1482249.0:74087.0:1881193.0:6898492.0:3497171.0:5554142.0,Co Ss,47487,Co Ss,field,Pe Il Ct Sm,Kandy,2022-12-13,night match,La Pr Le,2022/23,17534,0.2727272727272727,33.33,158.125,1,1.4681477516059958,1.187442075996293,0.43075941289087427,0.36464088397790057,0.4305555555555556,0.9942257557713363,0.8909393822888633,0.8994567196393988,1.0715537383177571,1.7456140350877194,0.7916666666666666,1.6282051282051284
9489339,Ol Is,46759,2089079.0:6282856.0:3057312.0:4640824.0:7787772.0:2083409.0:2020332.0:1613919.0:7276380.0:7866039.0:5231218.0,Mr Os,46766,4685568.0:2162782.0:1798705.0:4489722.0:3501889.0:6364588.0:3573723.0:4533682.0:8055417.0:6496482.0:3312350.0,Ol Is,46759,Mr Os,field,Kn Ol Ln,London,2023-08-09,night match,Te Hd Ms Cn,2023,328,0.9,50.0,154.93333333333334,0,1.616180877145192,1.6545300592718037,1.0043010752688173,0.9173553719008265,1.2252252252252251,1.0945026882392137,0.8755964625234771,0.7670071977560758,0.9179531160663237,0.25,1.147058823529412,0.3814655172413794
9085145,He,7727,2076192.0:4223883.0:8271913.0:5241564.0:8822729.0:2020332.0:3162487.0:1482998.0:5788418.0:2173688.0:4626236.0,Sy,9876,6282856.0:7672657.0:1798705.0:1613919.0:2791459.0:1613926.0:3573723.0:2022957.0:7276380.0:6646940.0:3901099.0,Sy,9876,Sy,field,Te Re Bl Sn,Southampton,2022-06-19,day match,Vy Bt,2022,8301,1.0,0.0,153.03846153846155,1,0.8904885893705008,0.7992648377263761,1.143167028199566,0.9873417721518988,1.064102564102564,0.9180870398426572,1.115654656276522,1.1926987264406448,1.0171555063641395,1.240506329113924,0.5094339622641509,1.1068965517241378
9262182,Bs Rs,36070,3462080.0:2436405.0:6729862.0:7960847.0:2740408.0:4160267.0:1742453.0:6818776.0:3102854.0:7761823.0:7550864.0,St Ks ad Ns Ps,38814,363047.0:3023320.0:6401800.0:7494668.0:1942317.0:5744752.0:360086.0:5554254.0:4171691.0:3468870.0:4019259.0,Bs Rs,36070,St Ks ad Ns Ps,field,Pe Sm Ga,Providence,2022-09-21,day match,Cn Pr Le,2022,13915,0.5,0.0,153.5,0,1.2801960784313726,1.7057477838146982,0.8666666666666667,0.7714285714285715,0.7191011235955056,0.8663265455577188,0.8138580912999785,0.7917450913661278,1.140528905289053,5.416666666666667,0.8181818181818182,3.0963302752293576
9290623,Ed,20,4685568.0:6282856.0:1655436.0:3651472.0:6381962.0:62432.0:4640824.0:1482998.0:1711492.0:2461129.0:3231437.0,Pn,62,2263736.0:2437021.0:8180570.0:1637320.0:3364234.0:5017144.0:2437049.0:2437077.0:8131255.0:8106713.0:8427978.0,Ed,20,Pn,field,Nl Sm Ki,Karachi,2022-09-23,night match,Ed tr of Pn,2022,3422,0.7391304347826086,60.0,173.93333333333334,0,0.8771929824561403,2.041455022120269,0.8727028238458091,1.047808764940239,1.0490196078431373,1.1766212136285725,0.8886946614329303,0.7792669708109609,0.9817823732151649,0.9571428571428571,0.7978723404255319,0.9280155642023346
9438288,Id,216,2123974.0:3280024.0:6729820.0:6729862.0:4171460.0:2436251.0:7787758.0:3685100.0:7694588.0:2436426.0:6496426.0,Ze,76,6625562.0:3257302.0:387897.0:6572726.0:7859984.0:3471761.0:7321194.0:3788581.0:4001934.0:5643700.0:2979486.0,Ze,76,Ze,field,He Ss Cb,Harare,2023-01-15,day match,Id tr of Ze,2022/23,1833,1.0,40.0,145.36363636363637,1,0.4529024352887119,0.4981079350293997,1.1984056687333924,1.3333333333333333,1.6785714285714286,1.0904706866182097,1.0014095728381442,0.9164051004166275,0.9384462645817822,0.6591639871382636,2.1290322580645165,0.7507537688442211
9097276,Ls,23113,6878164.0:1884973.0:4167855.0:4887406.0:2654042.0:4172601.0:2658445.0:3872756.0:1616040.0:6646240.0:3851595.0,Ds,22763,3399745.0:4898074.0:3782225.0:2252452.0:2231907.0:3490087.0:7497013.0:4888260.0:3062079.0:3513362.0:6639674.0,Ls,23113,Ls,bat,St Gs Pk Pt Eh,Port Elizabeth,2022-02-10,day match,CA T0 Ce,2021/22,1224,1.0,50.0,154.16666666666666,0,1.0,3.9841930116472537,0.6920583468395461,1.0851063829787233,0.7272727272727273,1.1936078225579176,1.264758100310697,1.2736708699199795,0.9701086956521737,0.41250000000000003,2.105263157894737,0.643884892086331
9433479,Le,8301,4873028.0:6176246.0:6003584.0:2658431.0:6081914.0:4887336.0:8845850.0:5528116.0:9311154.0:7161426.0:5554142.0,Ye,10618,1762060.0:1655436.0:8033304.0:1547993.0:1637320.0:8050160.0:3620742.0:7651657.0:5367676.0:4527942.0:8070915.0,Ye,10618,Ye,field,Hy Ls,Leeds,2023-06-16,day/night match,Vy Bt,2023,1266,0.2857142857142857,60.0,168.56666666666666,1,0.8904885893705008,0.9953194180898165,0.5848934796642995,0.47368421052631576,0.4691358024691358,0.8354108197252161,0.6329851566794943,0.7446246446139249,0.8993303089220134,0.6633266533066132,1.3877551020408163,0.7078369905956113
9407754,MI Ce Tn,48733,7494668.0:4898074.0:2364543.0:3373138.0:6249256.0:5744850.0:4175107.0:4171691.0:5554254.0:2659502.0:3851518.0,Ds Sr Gs,48936,2654014.0:4223883.0:4166882.0:4739580.0:3057312.0:4887336.0:2157770.0:2294823.0:3030733.0:1874081.0:3231437.0,Ds Sr Gs,48936,Ds Sr Gs,field,Kd Dn,Durban,2023-02-02,day/night match,S0,2022/23,2127,0.7,0.0,141.83333333333334,1,1.3865404125803178,0.657573129385792,0.8281444582814446,0.891156462585034,0.8648648648648649,1.0530522947391618,0.9908626647000581,1.0435939896562105,0.9809375000000001,0.35714285714285715,1.5,0.6325301204819277
9123225,Sh Aa,34,1884973.0:2654014.0:2364543.0:4203499.0:3057312.0:2252452.0:2294823.0:1858961.0:1874081.0:3794174.0:2654028.0,Id,216,2124002.0:2123974.0:6496412.0:6729862.0:7695666.0:4171460.0:2436251.0:3685100.0:2921680.0:2436426.0:6496482.0,Sh Aa,34,Id,field,Cy Gd Bl,Bristol,2022-08-05,day/night match,Sh Aa tr of Ed,2022,1245,2.3333333333333335,100.0,166.27777777777777,0,2.449442002029084,3.2943434860506775,1.544360902255639,1.472972972972973,1.5818181818181818,1.0206646876794392,1.1647230320699709,1.0491738057395852,1.1183892617449664,1.6097560975609757,1.868421052631579,1.638205499276411
9330551,Nd,45940,6486570.0:8118697.0:1959047.0:2969245.0:4119310.0:4818862.0:8118669.0:8228219.0:8118648.0:8494429.0:8411234.0,Ba,11283,9373356.0:7857520.0:3299407.0:4232164.0:232000.0:8725723.0:4566540.0:7883266.0:2526390.0:4017523.0:7883504.0:8725730.0,Ba,11283,Nd,bat,Hr Ct Sm Ie,Indore,2022-10-11,day match,Sd Mq Ai Ty,2022/23,7398,0.75,0.0,162.0,1,1.158138791173649,0.1503369621565578,0.3445544554455445,0.42857142857142855,0.28,1.0473141646075264,1.4817764165390506,1.3663535583178787,1.127414240415105,2.3162393162393164,0.761904761904762,2.0160919540229885
8887689,Ph Ss,33935,3507090.0:3535783.0:1626526.0:1798705.0:3501889.0:7869994.0:3535853.0:3216569.0:1907352.0:8339701.0:3214812.0,Me Ss,33949,4003390.0:7960994.0:2275195.0:4393374.0:3901078.0:8117150.0:7880018.0:7436379.0:6399210.0:8539817.0:8131255.0,Ph Ss,33935,Ph Ss,bat,Jn Ol Me,Melbourne,2022-01-02,day/night match,Bg Bh Le,2021/22,2932,1.2222222222222223,100.0,,0,1.6513907888736892,4.1986625801058794,1.7191629955947136,1.392156862745098,1.0769230769230769,0.901491511631346,0.9522772071791681,0.9536822740274224,1.3105381165919283,3.2875000000000005,1.1851851851851851,3.0749063670411987
9516541,Gt Ts,48341,1958683.0:7491224.0:4377610.0:5452754.0:3339160.0:2252452.0:2966879.0:5554254.0:3373285.0:8277716.0:3759846.0:3133122.0,Lw Sr Gs,48334,2954769.0:2436405.0:3299407.0:4230127.0:8058903.0:2275097.0:3479860.0:6698110.0:8228100.0:4859490.0:5554142.0:217762.0,Gt Ts,48341,Gt Ts,bat,Bt Ra Si Al Bi Ve Ea Ct Sm Lw,Lucknow,2023-04-22,day/night match,In Pr Le,2023,23498,0.55,100.0,148.11111111111111,0,0.9296596895913428,1.369159693165969,1.0469656992084433,0.9819819819819819,0.7520661157024794,1.0109533554718435,1.047946091517411,0.8332760691499143,0.9517426273458446,0.6355140186915887,2.0,0.7413793103448276
9084648,Ne,8917,2286472.0:6374878.0:4645304.0:2158869.0:2858904.0:3648203.0:3636821.0:164604.0:4472397.0:2082387.0:8040136.0,Dm,6838,3293520.0:7651650.0:3501889.0:3490108.0:3622807.0:4174932.0:2100524.0:6402374.0:6257698.0:3218340.0:2173646.0,Ne,8917,Ne,bat,Cy Gd Nn,Northampton,2022-05-27,day/night match,Vy Bt,2022,1637,1.3333333333333333,100.0,165.0,0,0.7243502051983585,1.59545700378583,0.9731601731601731,0.9389312977099237,0.9811320754716981,0.8816724593724795,1.037041744337118,1.1381727423132324,0.9339971550497865,0.4068965517241379,1.565217391304348,0.5176715176715178
9085075,Mx,8700,4421689.0:4489722.0:7752989.0:150093.0:7671166.0:7672874.0:5509524.0:4489708.0:3590362.0:1907352.0:6341530.0,Sy,9876,6282856.0:7672657.0:6210462.0:1798705.0:1613919.0:1613926.0:2111549.0:3573723.0:2022957.0:7276380.0:3901099.0,Sy,9876,Sy,field,Kn Ol Ln,London,2022-06-17,day/night match,Vy Bt,2022,328,0.9090909090909091,0.0,134.95833333333334,1,0.5622606831061417,0.5849830151106947,0.7297843665768194,0.8823529411764706,0.45,1.0356824004002583,1.0787278657968313,1.1780364394327851,0.9313888888888888,0.550632911392405,0.6304347826086956,0.5636042402826855
9262238,Ja Ts,36098,4690258.0:3761246.0:1613898.0:5742470.0:3150720.0:4690104.0:181404.0:1594319.0:5509524.0:3023383.0:2036649.0,St La Ks,36112,2331475.0:313809.0:3008291.0:2742837.0:3681957.0:5940374.0:8464343.0:1547993.0:4690230.0:7550892.0:3150538.0,Ja Ts,36098,St La Ks,field,Pe Sm Ga,Providence,2022-09-27,night match,Cn Pr Le,2022,13915,0.46153846153846156,66.67,146.2,0,1.0,0.8592494408085494,0.9234159779614325,0.7707317073170732,1.0178571428571428,1.0933053981266905,0.7322592812112722,0.7589778840876031,0.9838629592850051,0.9272151898734178,1.0869565217391304,0.9346076458752517
9702720,Sy Tr,33963,3507090.0:1749075.0:7572123.0:7534652.0:2335381.0:5788320.0:5497274.0:5509524.0:6308098.0:8907338.0:8193310.0,Ae Ss,33914,4239038.0:2161599.0:2286472.0:5469008.0:3681957.0:3573723.0:4967738.0:4992378.0:6718844.0:2538983.0:2286388.0,Ae Ss,33914,Sy Tr,bat,Ae Ol,Adelaide,2023-12-19,night match,Bg Bh Le,2023/24,930,1.5,40.0,154.76666666666668,1,0.8055025878507218,1.3631566604127578,0.872072072072072,0.9421965317919075,0.8024691358024691,0.9752564837022615,1.0399482870071104,1.2001934505224234,0.9334438654666035,0.7664835164835165,0.7291666666666665,0.7634680134680135
9097360,Nh Wt,23316,3851476.0:6624638.0:3083891.0:2294823.0:4175107.0:3747764.0:5499724.0:3491879.0:4208063.0:6624568.0:2654686.0,Ds,22763,3399745.0:4898074.0:4175065.0:2252452.0:2231907.0:7497013.0:3782225.0:3062079.0:4888414.0:3747484.0:4866728.0,Ds,22763,Ds,field,St Gs Pk Pt Eh,Port Elizabeth,2022-02-18,day match,CA T0 Ce,2021/22,1224,0.25,0.0,148.2,1,0.013806433798149937,1.7893820713664055,0.21915285451197053,0.1111111111111111,0.2,0.768438532285593,0.4118629908103592,0.3311507449082815,0.9387077294685989,0.1875,0.7894736842105263,0.26978417266187055
