,team_count_50runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,team_winp_last14,team_avg_bowling_last15,team_avg_balls_faced_last15,team_count_4runs_last15,team_count_6runs_last15,team_avg_strike_rate_last15,team_avg_runs_last15,team_runs_consistency_last15,team_rating,team_avg_win_by_runs_last_n,team_avg_win_by_wickets_last_n,team_weighted_avg_win_amount,toss_winner_01,toss_decision_01,boundary_percentage,strike_rate_consistency,avg_wicket_count,avg_economy,avg_maiden
224,1.6,20.0,154.4333333,0.730677391,0.16312807,1.064165844,1.326732673,1.805555556,1.159160689,1.127699746,1.089107938,1.006715165,1.079365079,0.962962963,1.044444444,1,0,1.030091008,1.069087075,0.41025641,1.054252039,0.958333333
225,0.555555556,0.0,155.6,0.452902435,1.224447717,0.577259475,0.580357143,0.365079365,0.844944652,0.773371105,0.89018267,0.867207962,0.306034483,0.727272727,0.353316327,0,1,0.983868886,0.707257296,1.1875,1.107601394,0.964472537
226,5.0,0.0,157.1785714,0.4180018,0.091922696,1.76433121,1.677419355,1.5,0.861727704,1.399399399,1.737626369,0.87143253,0.137724551,0.567567568,0.193043478,1,0,0.981217762,0.82328366,0.173913043,1.170199101,0.896551724
227,1.857142857,0.0,148.5,0.371282379,1.421079301,0.881275842,0.906403941,1.13253012,1.046063327,1.272736174,1.553535878,0.951441578,0.294117647,0.518518519,0.38697318,1,0,0.988704061,0.0,0.922077922,0.993092836,1.015063291
228,0.75,0.0,134.0,1.0,1.847881987,0.859987155,0.813664596,0.754237288,1.027120361,0.973775226,0.891440745,1.020606417,1.158415842,1.366666667,1.192837466,1,0,0.980055195,0.860922375,1.129411765,0.884329563,0.989247312
229,0.6,100.0,160.0,0.963548341,2.156017449,1.080694586,1.067961165,0.888888889,0.993786159,0.757551953,0.806442712,1.128055879,2.157894737,1.733333333,2.094527363,1,0,1.003517808,1.144767132,1.928571429,1.008111043,1.051948052
230,0.6,0.0,156.5,2.768571429,18.4851752,1.083892617,1.127272727,1.0,1.023709074,0.624002705,0.800078135,1.241017488,11.08695652,2.476190476,7.828828829,0,1,1.034080707,0.887772463,19.5,1.075017463,1.045454545
231,0.818181818,40.0,146.1666667,1.109358248,1.617529061,0.963736939,0.762376238,1.106666667,1.034051195,0.983914815,1.036435538,1.043422733,1.365145228,0.405063291,1.192962543,0,1,0.97701581,1.049319199,1.150537634,0.933195672,1.025427543
232,1.375,100.0,173.3181818,1.420196078,1.190823775,1.498158379,1.655737705,1.704545455,0.995719119,1.089648352,1.179883639,1.061300487,1.285714286,2.724137931,1.468271335,1,0,1.020946391,0.998661947,1.232876712,1.036598908,0.987135082
233,3.0,0.0,152.1,0.363465347,6.211210398,11.44859813,9.214285714,7.428571429,0.913260062,0.597368421,0.771065015,1.218800128,13.66666667,3.947368421,9.21686747,1,0,1.00661296,0.975707613,11.0,1.157323374,1.0
234,0.5,33.33,118.3125,0.350646271,0.775407562,0.00625,0.045454545,0.142857143,0.008048349,0.046025105,0.045756391,0.929863014,0.654761905,0.267857143,0.584415584,0,1,1.036189205,0.635150971,0.872340426,1.11024236,0.974910394
235,2.0,80.0,134.375,3.734280792,1.597512257,216.0,23.0,9.0,128.3008333,24.66666667,21.37700229,1.172362994,2.390909091,5.2,2.625,0,1,0.979049368,1.08540528,1.38,0.870266252,1.03569111
236,0.2,100.0,121.5,0.653545719,0.510142666,0.451282051,0.271317829,0.305555556,0.770661653,0.590744528,0.612292245,0.784988853,0.048231511,1.285714286,0.134596211,1,0,0.915619791,0.681043662,0.575757576,0.928962884,0.993041526
237,3.0,0.0,0.0,51.0,-1.519628099,185.0,17.0,14.0,137.802,26.7,20.44247927,1.025088453,2.733333333,1.0,2.04,1,0,1.15922179,1.759551823,2.0,0.656555205,1.0
238,2.333333333,50.0,0.0,1.280196078,2.0203125,1.580890337,2.134146341,1.868421053,0.982593479,0.942809653,1.118167866,1.058484349,1.429411765,0.93877551,1.350328947,1,0,1.060188558,0.0,1.347222222,0.999461848,0.988346033
239,0.857142857,0.0,152.1428571,1.966181941,1.925565217,0.7282011,0.588235294,0.846153846,0.847454699,0.706692594,0.870915953,1.142971459,1.965853659,0.42,1.74965035,1,0,0.974971464,1.128808871,1.206349206,0.879191698,1.027244582
240,1.666666667,100.0,0.0,1.778534459,1.107288172,1.105581708,1.373134328,0.650406504,0.893445036,1.028590426,1.047165814,1.058402519,1.356589147,1.916666667,1.444444444,1,0,0.965610109,0.835087541,1.03,0.945754016,1.005634438
241,1.875,80.0,157.1333333,2.5920642,9.02435312,1.234509804,1.202453988,2.333333333,1.052739109,1.029768916,1.009406373,1.189486189,3.183908046,1.944444444,2.915915916,1,0,1.047445719,1.005087247,1.928571429,0.889589472,1.00990099
242,0.736842105,33.33,155.0,1.122979016,1.76506736,1.082982562,0.761506276,1.217821782,1.055844711,0.925289355,0.949227888,0.667265893,0.293375394,0.913793103,0.340032415,1,0,0.967018606,1.048510449,1.53164557,1.029683095,0.995528455
243,1.0,40.0,155.6666667,0.802706061,1.107260124,0.989021043,0.894736842,1.218181818,1.00632177,0.99940239,1.025930707,0.967092739,0.721893491,1.147058824,0.811819596,0,1,1.001345858,1.065140362,1.310344828,1.085778938,0.966101695
244,1.333333333,50.0,172.2666667,2.306893688,2.610493715,1.298507463,1.300813008,1.24,1.076073222,1.025515942,0.974288528,0.989522342,0.6,1.695652174,0.838862559,1,0,0.980836494,0.977642035,1.679245283,0.930415096,1.036478228
245,1.4,0.0,142.5,101.0,0.664613562,0.898998331,0.972972973,0.858974359,0.985612328,1.170928409,1.525874879,1.005146349,1.0,1.533333333,1.213333333,1,0,0.98166129,0.893279516,0.651851852,0.982346177,1.020973486
246,0.75,33.33,155.375,1.966181941,3.051482932,0.649159664,0.535714286,0.814814815,0.862212786,0.712823276,0.873576866,1.160576154,2.073170732,0.42,1.841958042,1,0,0.991770855,1.151627996,1.043478261,0.903230487,1.013377926
247,2.0,66.67,169.5666667,1.0,0.946634027,1.387665198,1.597222222,0.940594059,0.878687093,1.144876754,1.312528343,1.043366619,1.684684685,0.449275362,1.322717622,1,0,1.008541444,0.868311986,1.0625,1.041005858,1.008506616
248,0.230769231,0.0,165.5833333,0.23418594,1.376012966,0.727675277,0.61038961,0.481012658,0.92975641,0.625948767,0.640465724,1.018369051,1.31292517,0.389830508,1.118067979,1,0,0.974868544,1.152145921,1.711864407,1.003300369,0.984126984
249,0.666666667,0.0,132.3,1.576585366,1.239363988,0.168049793,0.292307692,0.277777778,1.341862465,1.570384255,1.963631969,1.175277338,14.0,0.578947368,5.570247934,0,1,0.995628211,1.058667946,1.038461538,0.986332162,0.950704225
250,0.111111111,100.0,156.6666667,0.753657455,1.059007331,0.721296296,0.62037037,0.557377049,0.887314506,0.73115396,0.690764674,1.011817311,2.133333333,0.730769231,1.381443299,0,1,0.981421063,0.762586103,1.017857143,0.94711331,1.016666667
251,0.823529412,33.33,167.0333333,0.890488589,0.542279094,0.861033908,0.913461538,0.75,1.109634433,0.947595287,0.835952479,1.187162891,2.517647059,0.512195122,2.029673591,1,0,1.019509926,0.0,0.705263158,0.979946287,0.998436782
252,0.333333333,100.0,157.0,2.336451613,1.446041286,0.89028777,1.333333333,0.75862069,1.082167064,1.121274572,0.852560313,1.084977721,5.5,1.444444444,3.472222222,0,1,0.984095437,0.878736414,1.113636364,1.028758859,0.960784314
253,3.666666667,33.33,155.6333333,0.86,2.278255264,1.509214355,2.101010101,1.714285714,1.068982341,1.16462409,1.271661882,0.989430699,0.963746224,0.941176471,0.961027458,1,0,1.042679755,1.285532553,1.62295082,1.049235773,1.06097561
254,0.727272727,0.0,162.5,0.704128124,0.806876742,0.629404617,0.575609756,0.571428571,0.986548258,1.018170426,0.8809926,0.943768586,0.777777778,0.381578947,0.687218045,1,0,0.986665496,0.886455798,0.811320755,0.951976076,1.033193611
255,1.454545455,60.0,164.5,1.280196078,0.631436091,1.222801788,1.436619718,1.805970149,1.201600464,1.228555976,1.164924455,1.269711331,1.841004184,1.264367816,1.778606965,1,0,1.028675391,1.09925761,0.844444444,1.067152076,0.995171604
256,0.916666667,50.0,165.9166667,1.325581395,0.865775769,0.799174691,0.722826087,1.014084507,0.940596876,0.836435,0.996727119,1.117185456,1.620087336,1.215686275,1.567807351,1,0,1.025697185,0.0,0.87755102,0.98746289,0.969122989
257,0.6,60.0,156.4,1.0,1.45716244,0.729848866,0.668539326,0.64,0.889439703,0.717873056,0.753913268,0.904396934,0.748344371,0.839285714,0.753638254,0,1,1.002899553,0.0,1.028037383,0.922128486,0.995757576
258,1.8,0.0,146.1666667,1.0,1.760609114,1.292662819,1.283333333,1.66,0.914682114,1.022912762,1.331358638,1.112472767,1.935294118,0.5,1.647335423,0,1,1.03267108,0.0,1.175824176,0.97860136,1.027995868
259,2.0,0.0,141.15,0.689434365,2.037550869,5.511450382,4.806451613,3.15,0.824591091,0.717576708,0.658585688,1.048409795,1.257668712,2.533333333,1.331406551,0,1,0.976423068,0.682291301,1.928571429,0.925349254,1.00687799
260,1.0,60.0,185.75,0.674190606,1.036210968,0.790471561,0.934883721,1.151260504,1.058738391,0.949260287,1.013372972,1.187669991,4.823529412,1.295081967,3.258181818,0,1,1.027489038,1.107001036,1.051546392,1.026809639,1.007122507
261,1.4375,20.0,144.3666667,0.619433198,1.125,1.18762279,1.255060729,1.5,1.025709854,1.194350974,1.193452607,0.823121888,0.436590437,0.971830986,0.484542587,0,1,1.018178154,0.891603523,1.041237113,1.002021923,0.972268908
262,2.571428571,0.0,156.3333333,1.778534459,1.014274809,1.88156638,2.378640777,2.021276596,1.25406556,1.66003235,1.554477063,0.852691867,0.385882353,3.5,0.516904583,1,0,1.053570815,1.236493389,1.292134831,1.119401905,0.974367224
263,0.565217391,50.0,156.6333333,1.973031871,2.352881699,0.807573756,0.767716535,0.732142857,0.961099182,0.816993916,0.729834565,1.217003854,2.029032258,0.70212766,1.805903399,1,0,1.018675577,1.105518333,1.784615385,0.999857263,0.999174041
264,1.0,0.0,131.5,0.013806434,0.20818749,0.006493506,0.076923077,0.25,0.00922705,0.055865922,0.072330818,0.947288239,0.277777778,0.348837209,0.302419355,0,1,1.169997566,1.955573263,0.171428571,0.783841735,0.939393939
265,0.916666667,50.0,0.0,1.0,0.681018613,1.167534722,1.173913043,1.781818182,0.973896046,0.86711139,0.980492943,1.17157275,2.428571429,0.804347826,2.148217636,1,0,1.076133804,1.062080165,0.893333333,1.040661716,1.02739726
266,0.55,20.0,151.375,0.890488589,0.536954384,0.749676863,0.727272727,0.503703704,0.914076938,0.823904979,0.762483068,1.010517799,1.140243902,0.835164835,1.057863501,1,0,0.954035361,0.911878104,0.654867257,1.009683657,1.019662921
267,0.636363636,50.0,157.4666667,0.605881484,2.604805726,1.158301158,1.100775194,1.171717172,1.051480984,0.861518547,0.846486625,1.141451415,5.888888889,0.381818182,3.110091743,1,0,0.996807689,1.207734465,1.456140351,0.904043002,1.035294118
268,0.533333333,40.0,168.125,0.719803922,0.878394234,0.888781897,0.692622951,1.65,0.996341469,0.88103971,0.948446178,0.799134199,0.384937238,0.697368421,0.414880202,1,0,1.020650497,0.913709018,1.065934066,1.073634996,0.948832327
269,0.166666667,50.0,133.3333333,1.123097384,0.646332154,0.82010582,0.690721649,0.68,0.993750053,0.60266239,0.527288203,0.916280338,0.492307692,0.791666667,0.515007899,1,0,0.991495493,0.992241353,0.831168831,1.062086507,1.009750567
270,0.666666667,0.0,158.125,0.568937491,0.988680757,0.93875,0.722513089,1.415584416,0.951578905,0.841318732,1.003392809,1.000623441,1.105263158,0.833333333,1.011494253,1,0,1.003870519,1.199208858,1.641791045,1.097532839,1.000658588
271,0.8,100.0,133.2666667,0.705194358,0.830064709,0.93170381,0.60106383,0.786516854,0.851310755,0.852941176,0.924272754,0.748870392,0.064788732,0.433962264,0.098206661,1,0,0.997158992,0.990391615,0.945945946,1.107638781,0.998557692
272,1.1,0.0,135.375,1.500799488,3.872100313,1.849056604,1.416666667,2.029411765,1.116297893,0.876772083,0.843887783,1.08057598,2.113636364,2.183673469,2.143478261,0,1,0.956435418,1.038325751,2.487179487,0.890989314,0.987972509
273,0.25,0.0,156.75,72.43,7.108016304,1.46780303,1.558139535,1.619047619,1.071467387,0.761001669,0.636298025,1.069154069,5.6,1.266666667,3.866666667,1,0,0.996747888,0.84176693,2.909090909,0.827333121,1.044776119
274,0.8,0.0,163.25,0.753657455,1.113774515,0.628768303,0.768421053,0.784313725,1.106223631,0.913984809,0.968231776,0.932168246,0.163461538,2.066666667,0.330409357,1,0,1.001126023,1.009607611,0.898550725,0.939324985,0.97645951
275,0.555555556,40.0,166.2666667,1.245786034,0.8871523,0.911232877,0.721991701,0.76984127,0.793762759,0.821011175,0.875095315,0.879902459,0.617495712,1.565217391,0.686804452,1,0,1.003510173,1.072848363,0.808695652,0.951787938,1.02325856
276,0.538461538,0.0,133.8,1.38926723,5.194726166,0.566146736,0.45410628,0.684931507,0.838552457,0.652011943,0.821376208,1.218592965,2.871621622,0.538461538,2.428832117,1,0,1.005162195,1.081403346,2.255813953,0.858486844,1.045977011
277,2.5,100.0,149.0,3.109047619,2.81303931,1.898370086,2.229166667,3.421052632,1.203120439,1.200798339,1.226099065,1.46948506,22.59090909,2.130434783,14.1875,1,0,1.049889619,0.97120323,2.844444444,1.063957377,0.989010989
278,0.75,100.0,162.8076923,0.836981304,0.551167776,0.952770209,0.942028986,0.573170732,1.040068093,0.939446809,0.819344864,0.942312645,0.717472119,1.095238095,0.736160188,0,1,0.951387916,1.139803129,0.810126582,1.028633525,0.975903614
279,0.92,66.67,165.5333333,0.671772094,0.676011804,1.042234332,0.927536232,0.8828125,0.894779469,0.934449172,0.972878828,0.794578083,0.465465465,0.961165049,0.511796733,1,0,0.930333969,0.853129904,0.868686869,0.989163643,0.950068871
280,0.666666667,25.0,140.375,1.162790698,1.32758292,0.929577465,0.990909091,0.591836735,0.971462867,0.863864219,0.886291318,1.020792564,1.134375,0.531914894,1.080645161,1,0,0.941076896,1.050741477,1.069767442,0.87642564,1.002168022
281,0.727272727,66.67,164.0,2.690902942,1.437811919,0.632911392,0.574358974,0.681818182,0.955012106,0.869037848,0.982185113,1.20465651,2.931623932,1.361702128,2.6,1,0,0.98591737,1.461418454,1.108433735,0.922705138,1.012446657
282,2.428571429,100.0,150.0666667,0.781130342,0.332955931,1.721518987,1.578231293,1.74137931,0.968225381,1.263995286,1.38502229,0.9399754,0.699658703,1.131578947,0.763336566,1,0,0.976071551,0.0,0.707070707,1.022340323,1.009524877
283,1.307692308,50.0,168.4,1.325581395,1.512279799,1.254277286,1.430939227,1.11627907,1.006295552,1.074695757,1.223122203,1.115157174,7.842105263,0.836065574,3.067039106,0,1,1.001832336,1.104183442,1.208955224,0.947281059,0.987087518
284,2.25,100.0,139.1333333,1.693562482,0.751268255,1.133591481,1.19379845,1.755555556,1.172379848,1.330059015,1.319102439,1.252233472,3.62244898,3.533333333,3.614197531,0,1,0.974608,0.857419331,0.77173913,0.955473981,1.003220612
285,1.333333333,75.0,166.0454545,1.38926723,0.432689536,1.266619519,1.189944134,1.275362319,0.958343058,1.115986782,1.195844203,1.003150433,0.895196507,1.954545455,1.015483871,0,1,0.971997323,0.0,0.806818182,1.111069262,0.971348315
286,0.142857143,50.0,167.35,0.551212769,0.312592436,0.380225614,0.245810056,0.574468085,0.916907171,0.54509278,0.506959579,0.727792436,0.120833333,1.378378378,0.182298547,0,1,0.997507942,1.142646988,0.783333333,1.202828873,1.043478261
287,0.272727273,33.33,158.125,1.468147752,1.187442076,0.430759413,0.364640884,0.430555556,0.994225756,0.890939382,0.89945672,1.071553738,1.745614035,0.791666667,1.628205128,1,0,1.018550055,0.0,0.689655172,0.89741171,1.063387746
288,0.9,50.0,154.9333333,1.616180877,1.654530059,1.004301075,0.917355372,1.225225225,1.094502688,0.875596463,0.767007198,0.917953116,0.25,1.147058824,0.381465517,1,0,0.984628555,0.0,1.228915663,0.921517973,1.011886305
289,1.0,0.0,153.0384615,0.890488589,0.799264838,1.143167028,0.987341772,1.064102564,0.91808704,1.115654656,1.192698726,1.017155506,1.240506329,0.509433962,1.106896552,1,0,0.9903471,0.945124677,0.825581395,1.032436209,0.968369163
290,0.5,0.0,153.5,1.280196078,1.705747784,0.866666667,0.771428571,0.719101124,0.866326546,0.813858091,0.791745091,1.140528905,5.416666667,0.818181818,3.096330275,1,0,1.015083254,1.102559511,1.115942029,0.958144439,1.043698086
291,0.739130435,60.0,173.9333333,0.877192982,2.041455022,0.872702824,1.047808765,1.049019608,1.176621214,0.888694661,0.779266971,0.981782373,0.957142857,0.79787234,0.928015564,1,0,1.047209468,1.08409291,1.333333333,0.943259043,0.99859254
292,1.0,40.0,145.3636364,0.452902435,0.498107935,1.198405669,1.333333333,1.678571429,1.090470687,1.001409573,0.9164051,0.938446265,0.659163987,2.129032258,0.750753769,1,0,1.046564134,1.082994156,0.863157895,1.121451891,0.947025172
293,1.0,50.0,154.1666667,1.0,3.984193012,0.692058347,1.085106383,0.727272727,1.193607823,1.2647581,1.27367087,0.970108696,0.4125,2.105263158,0.643884892,0,1,1.075519682,1.253221271,2.818181818,1.043124143,1.074074074
294,0.285714286,60.0,168.5666667,0.890488589,0.995319418,0.58489348,0.473684211,0.469135802,0.83541082,0.632985157,0.744624645,0.899330309,0.663326653,1.387755102,0.707836991,1,0,0.968309284,0.83484066,0.911111111,0.968066361,0.980339348
295,0.7,0.0,141.8333333,1.386540413,0.657573129,0.828144458,0.891156463,0.864864865,1.053052295,0.990862665,1.04359399,0.9809375,0.357142857,1.5,0.63253012,1,0,1.008116842,1.025410045,0.813559322,0.971135147,1.011424731
296,2.333333333,100.0,166.2777778,2.449442002,3.294343486,1.544360902,1.472972973,1.581818182,1.020664688,1.164723032,1.049173806,1.118389262,1.609756098,1.868421053,1.638205499,1,0,0.972596832,0.87776391,1.603174603,0.991137572,1.03159295
297,0.75,0.0,162.0,1.158138791,0.150336962,0.344554455,0.428571429,0.28,1.047314165,1.481776417,1.366353558,1.12741424,2.316239316,0.761904762,2.016091954,0,1,0.991034353,0.95497475,0.192307692,0.933026888,0.895833333
298,1.222222222,100.0,0.0,1.651390789,4.19866258,1.719162996,1.392156863,1.076923077,0.901491512,0.952277207,0.953682274,1.310538117,3.2875,1.185185185,3.074906367,0,1,0.937566914,0.979245923,2.255319149,0.932807399,1.002272727
299,0.55,100.0,148.1111111,0.92965969,1.369159693,1.046965699,0.981981982,0.752066116,1.010953355,1.047946092,0.833276069,0.951742627,0.635514019,2.0,0.74137931,0,1,0.983882784,0.786650652,1.0,0.925622406,1.009903917
300,1.333333333,100.0,165.0,0.724350205,1.595457004,0.973160173,0.938931298,0.981132075,0.881672459,1.037041744,1.138172742,0.933997155,0.406896552,1.565217391,0.517671518,0,1,1.000514751,0.818211316,1.166666667,1.097501297,1.0
301,0.909090909,0.0,134.9583333,0.562260683,0.584983015,0.729784367,0.882352941,0.45,1.0356824,1.078727866,1.178036439,0.931388889,0.550632911,0.630434783,0.56360424,1,0,0.99581383,0.939365795,0.730769231,1.063108948,0.962264151
302,0.461538462,66.67,146.2,1.0,0.859249441,0.923415978,0.770731707,1.017857143,1.093305398,0.732259281,0.758977884,0.983862959,0.92721519,1.086956522,0.934607646,1,0,0.993146917,0.94057484,1.049382716,0.957020189,0.981517748
303,1.5,40.0,154.7666667,0.805502588,1.36315666,0.872072072,0.942196532,0.802469136,0.975256484,1.039948287,1.200193451,0.933443865,0.766483516,0.729166667,0.763468013,0,1,1.012971808,1.119508737,1.112359551,0.955044571,1.024941176
304,0.25,0.0,148.2,0.013806434,1.789382071,0.219152855,0.111111111,0.2,0.768438532,0.411862991,0.331150745,0.938707729,0.1875,0.789473684,0.269784173,1,0,0.958346753,1.014578431,1.4,1.040692261,1.0
305,0.5,25.0,157.3888889,0.506834185,0.579996784,0.772567409,0.890909091,0.547368421,1.007465614,0.766763922,0.717967329,0.699015471,0.187800963,1.27027027,0.229027277,0,1,0.987696258,0.835343386,0.635416667,1.069362817,1.008296558
306,0.35,100.0,140.4333333,1.163914689,0.362338462,0.870056497,0.729241877,0.700854701,0.889677939,0.85566218,0.744088613,1.036489462,1.545454545,2.347826087,1.8,1,0,1.001421136,0.973207802,0.685950413,1.098939718,0.972222222
307,1.230769231,66.67,155.5,1.0,1.72861715,1.023917995,1.12568306,1.284090909,1.076008963,1.014430641,1.006283212,1.095238095,5.842105263,1.245901639,2.709497207,0,1,1.045764278,1.176243138,1.021978022,0.914364316,1.012695685
308,1.375,33.33,158.5,1.195219124,0.904478323,1.237215909,1.25,1.561643836,1.118147293,1.230044752,1.168163503,1.03353829,1.240963855,1.0,1.220588235,1,0,0.989821711,0.950639311,0.909090909,0.946878461,0.993394309
309,1.176470588,80.0,0.0,1.280196078,0.53505916,0.988427144,1.095890411,0.97761194,0.942525019,1.025765344,0.96792676,1.474406074,3.304659498,1.037735849,2.846520496,1,0,1.027222905,1.029737794,0.723809524,1.047989204,0.986086957
310,1.125,100.0,152.9285714,1.280196078,1.303508295,1.267582862,1.047619048,1.537037037,0.983068456,1.004248668,1.229373934,1.065024348,1.578947368,0.931034483,1.496717724,0,1,0.989363694,1.127971956,1.133333333,0.954762562,0.982817869
311,0.75,0.0,167.9444444,1.020467836,0.692736169,0.923121056,1.274390244,1.088888889,1.213215022,0.993450675,0.916372402,0.836128414,0.346153846,1.625,0.4,1,0,1.08734331,0.96848459,0.887755102,1.018171816,0.997468847
312,3.4,40.0,159.6666667,1.197155875,1.016548624,2.657789614,2.657534247,3.393939394,1.005346659,1.481004664,1.525661788,1.199299065,1.813513514,0.632352941,1.68459069,1,0,1.030779004,0.851733068,1.018691589,1.009562424,0.98019802
313,0.666666667,0.0,161.9,1.280196078,0.294312169,0.978398983,1.076530612,0.802197802,1.060848611,1.164594567,1.186572817,1.117427076,1.61732852,0.712328767,1.482088025,1,0,0.967828341,1.006468748,0.627272727,0.9609945,0.990384615
314,1.714285714,50.0,148.8,0.726185391,0.583257807,1.088440111,1.13372093,1.169014085,1.064886946,1.199969429,1.21515842,1.023927178,1.148148148,0.804878049,1.113440197,1,0,1.019736842,0.841059891,0.693877551,0.927104788,1.014523651
315,1.666666667,66.67,146.8214286,1.636647347,1.427034483,1.345341615,1.948051948,0.705882353,1.181321216,1.21969697,1.256831932,1.051201998,2.351351351,1.24137931,1.970414201,1,0,0.986222729,0.728621804,1.235294118,1.00439608,1.0
316,0.538461538,0.0,149.875,3.415623943,2.340402685,0.973654709,1.011428571,0.787234043,0.980450237,0.847288443,0.83887064,0.994319975,1.526315789,0.384615385,0.866666667,1,0,0.989809681,1.053288605,1.471428571,0.943267951,1.001135235
317,0.727272727,50.0,147.2777778,1.075490196,3.26180758,0.987306065,0.940789474,1.8,1.209306209,0.86169045,0.770790942,0.967151163,0.645454545,1.052631579,0.721674877,0,1,1.033083154,1.074422667,1.875,0.870305767,0.991093117
318,2.0,0.0,163.25,0.522711092,1.054724508,0.783783784,0.928571429,0.486486486,0.884017173,1.167917448,1.301032845,0.902425729,0.35678392,1.684210526,0.436220472,1,0,0.937432934,0.756718049,0.930555556,1.07670208,1.007462687
319,0.857142857,0.0,150.9166667,0.775459689,1.415559492,1.31540848,1.205882353,0.962962963,0.914394931,1.008370283,0.989958044,0.804141291,0.216138329,1.4,0.24929972,0,1,0.953271294,0.816406147,1.404255319,1.137277461,0.9953125
320,0.153846154,0.0,134.9333333,0.416507764,2.886743516,0.666088966,0.396135266,0.506849315,0.732820239,0.629242435,0.668080802,1.040525433,1.344594595,0.92,1.266544118,1,0,0.972097715,1.126279386,1.534883721,0.882309984,1.045454545
321,6.0,0.0,120.7666667,0.019607843,0.421823873,0.75729443,0.985294118,0.942857143,0.924188261,1.626193931,2.172899519,0.99743343,1.0,0.789473684,0.903614458,1,0,1.029749574,1.229077735,0.490566038,1.158583368,1.04
322,1.375,100.0,148.3076923,1.485581124,1.985238586,1.353440151,1.486956522,1.52,1.045225296,0.956989858,1.13306267,1.081937253,2.610169492,0.777777778,2.080321285,0,1,1.023586406,1.02862504,1.631578947,0.839175653,1.013157895
323,1.25,100.0,156.75,0.579803922,1.82333939,1.101190476,1.480519481,2.130434783,0.99913437,0.926383122,1.076074512,0.993878176,0.938461538,0.789473684,0.91416309,1,0,1.086260681,0.878734942,1.848484848,0.999067573,1.056699169
324,1.7,100.0,157.5,1.38926723,0.576406452,0.898932831,1.155844156,0.927083333,1.16673301,1.253765404,1.293446142,1.151412776,4.34,0.888888889,3.220720721,0,1,1.016879647,1.080817303,0.643478261,0.975981511,0.999081726
325,2.0,66.67,144.8666667,1.162790698,4.326488706,1.608124253,2.111111111,2.355555556,1.44773138,1.220026643,1.136303093,1.352872558,4.841584158,1.5,4.063291139,1,0,1.041184699,1.310893315,2.418181818,0.853181631,0.993813795
326,0.25,100.0,138.6333333,1.913102697,1.187683616,0.26443769,0.277227723,0.346153846,1.3314948,1.646445498,1.324041549,0.858419244,0.510588235,1.107142857,0.535687453,1,0,0.927868448,1.137419144,0.846153846,0.946335286,0.958605664
327,1.5,100.0,171.0714286,1.0750114,1.552521884,0.881685575,1.0234375,0.931034483,1.101489143,1.363108262,1.313537538,1.015957447,1.2,1.0,1.154285714,0,1,1.001817791,1.086939375,0.802816901,0.898138842,0.987951807
328,4.166666667,0.0,166.0666667,1.0,0.717414192,1.682080925,2.072992701,2.893617021,1.213180631,1.454791999,1.52611121,1.309032098,2.15755627,4.115384615,2.260913706,0,1,1.040881371,1.051814331,0.905660377,1.129856284,1.003330996
329,0.923076923,100.0,148.0666667,1.196428571,0.921217547,0.694958848,0.753768844,1.0,1.114878453,1.062436594,0.969338576,1.095657646,5.636363636,0.974358974,3.111111111,1,0,1.053661346,0.922910778,1.01010101,1.045218951,1.02970297
330,0.4,25.0,174.5,0.461354782,0.967451067,0.626858022,0.625,0.623762376,0.845743889,0.67584173,0.777454576,0.703919035,0.108267717,0.813953488,0.145962733,1,0,1.021476845,0.0,1.19047619,1.061502053,1.034090909
331,1.571428571,100.0,132.3,1.122359155,0.761632301,1.790123457,2.02020202,2.266666667,1.098088074,1.283912096,1.031559304,1.167459562,11.4,1.810810811,5.43697479,0,1,1.025217702,1.017269549,0.9,0.999712581,1.013952893
332,2.75,33.33,156.55,0.730677391,0.724164258,1.569037657,1.67032967,1.976744186,1.098460817,1.562922396,1.356104955,1.046967895,1.742857143,1.016666667,1.478787879,1,0,1.017205884,1.046130177,0.852173913,1.050698466,1.011904762
333,1.166666667,100.0,145.9333333,0.730677391,2.479920251,0.90778098,1.052631579,1.22826087,1.226822447,1.037683926,0.955309216,1.007602085,0.997959184,1.38,1.022292994,1,0,1.053992542,1.211361644,1.864864865,1.000118359,1.019669552
334,0.315789474,60.0,139.1,0.506834185,1.157468073,0.772843287,0.549586777,1.084745763,0.954964355,0.76659292,0.657024363,1.02133555,1.383458647,0.568181818,1.133913043,1,0,1.013510426,0.96934867,0.947916667,1.036769395,1.027281746
335,1.428571429,100.0,169.3,1.325581395,0.657571912,1.626365623,1.494444444,1.090909091,0.889960481,1.095694297,1.285677025,1.181288254,2.97979798,1.34,2.56675063,1,0,0.954870333,1.045583676,0.768292683,1.0627048,1.017156863
336,0.5,50.0,156.85,1.194769817,1.872345133,0.665080309,0.634020619,0.630136986,1.056863712,0.933742709,0.93188538,0.96908078,0.73125,1.236842105,0.800359712,0,1,0.990738463,0.894715148,0.826666667,0.975943015,1.008986928
337,3.0,50.0,0.0,1.0,0.655813373,1.25498008,1.672413793,1.130952381,1.030790448,1.218475033,1.294447836,1.003479657,1.033333333,0.888888889,1.018518519,1,0,1.016139066,0.853383547,0.886363636,1.067405012,0.982295831
